 height   mass  gender
 170.00  76.89   Male 
 162.86  66.32   Male 
 176.73  86.79   Male 
 180.82  83.38   Male 
 171.50  91.11   Male 
 185.91  93.76   Male 
 181.93  81.52   Male 
 172.13  86.31   Male 
 183.58  103.07  Male 
 166.16  72.90   Male 
 176.64  94.27   Male 
 174.73  76.04   Male 
 190.96  99.10   Male 
 183.66  94.99   Male 
 176.09  96.28   Male 
 164.92  67.95   Male 
 176.50  90.49   Male 
 169.65  84.78   Male 
 180.24  82.11   Male 
 185.40  86.58   Male 
 182.20  90.08   Male 
 154.87  68.42   Male 
 171.51  80.28   Male 
 173.52  84.64   Male 
 176.12  87.55   Male 
 172.53  76.50   Male 
 176.41  93.22   Male 
 172.77  78.25   Male 
 195.20  115.29  Male 
 179.07  81.69   Male 
 177.76  80.03   Male 
 167.37  68.56   Male 
 176.83  85.98   Male 
 173.87  75.66   Male 
 173.33  74.21   Male 
 179.56  88.09   Male 
 172.08  77.95   Male 
 182.89  85.89   Male 
 184.69  94.09   Male 
 168.02  83.42   Male 
 173.68  85.93   Male 
 181.83  83.65   Male 
 178.70  83.91   Male 
 167.36  72.11   Male 
 158.82  65.65   Male 
 174.13  85.73   Male 
 175.76  88.10   Male 
 162.17  73.33   Male 
 185.78  93.30   Male 
 182.69  90.10   Male 
 176.79  84.19   Male 
 174.16  82.04   Male 
 188.06  98.47   Male 
 171.61  77.67   Male 
 185.49  102.30  Male 
 161.94  71.99   Male 
 182.35  94.10   Male 
 172.02  91.21   Male 
 181.68  100.20  Male 
 169.39  83.68   Male 
 190.61  100.70  Male 
 179.81  84.61   Male 
 171.44  81.97   Male 
 183.07  88.46   Male 
 175.53  86.26   Male 
 175.64  86.32   Male 
 176.12  81.74   Male 
 169.87  78.13   Male 
 180.76  90.27   Male 
 178.40  89.10   Male 
 177.41  81.03   Male 
 164.43  73.31   Male 
 185.23  92.62   Male 
 180.81  91.08   Male 
 160.33  69.82   Male 
 168.74  78.91   Male 
 176.80  83.74   Male 
 178.44  86.46   Male 
 177.04  82.86   Male 
 172.37  77.46   Male 
 171.09  79.18   Male 
 180.30  82.60   Male 
 185.09  100.57  Male 
 158.36  68.35   Male 
 160.57  64.47   Male 
 178.24  91.48   Male 
 175.15  92.71   Male 
 178.20  85.95   Male 
 169.35  78.98   Male 
 177.66  88.97   Male 
 162.81  74.60   Male 
 168.40  72.22   Male 
 179.22  92.64   Male 
 186.18  93.47   Male 
 170.23  71.00   Male 
 181.41  90.55   Male 
 175.93  73.60   Male 
 194.56  108.71  Male 
 174.53  88.61   Male 
 155.17  66.79   Male 
 182.50  91.91   Male 
 165.74  77.33   Male 
 170.76  71.71   Male 
 190.13  104.04  Male 
 164.77  70.27   Male 
 172.32  81.47   Male 
 174.45  85.38   Male 
 174.88  87.87   Male 
 177.90  86.49   Male 
 171.56  89.11   Male 
 173.81  78.42   Male 
 171.91  77.83   Male 
 175.69  86.99   Male 
 182.40  92.19   Male 
 187.62  101.34  Male 
 177.20  84.46   Male 
 169.19  87.00   Male 
 168.07  70.11   Male 
 170.54  82.82   Male 
 194.27  104.67  Male 
 176.66  83.67   Male 
 177.80  90.93   Male 
 187.57  100.96  Male 
 175.23  78.50   Male 
 179.43  90.02   Male 
 165.47  69.52   Male 
 165.69  76.53   Male 
 178.06  84.66   Male 
 172.20  81.59   Male 
 174.69  90.52   Male 
 172.79  75.98   Male 
 174.72  84.83   Male 
 173.48  83.83   Male 
 170.02  76.85   Male 
 165.97  75.72   Male 
 168.18  80.16   Male 
 175.13  88.91   Male 
 177.10  85.37   Male 
 157.55  67.68   Male 
 170.85  75.77   Male 
 165.83  73.08   Male 
 176.34  85.61   Male 
 167.82  73.56   Male 
 175.39  89.96   Male 
 173.04  84.77   Male 
 184.70  95.40   Male 
 181.10  86.07   Male 
 179.79  95.02   Male 
 177.25  81.69   Male 
 179.13  87.57   Male 
 171.80  73.26   Male 
 175.59  83.51   Male 
 176.14  81.76   Male 
 172.97  85.84   Male 
 187.37  98.40   Male 
 183.13  94.12   Male 
 183.86  96.24   Male 
 176.63  85.96   Male 
 181.26  85.79   Male 
 171.26  85.24   Male 
 161.80  76.99   Male 
 182.04  94.48   Male 
 189.13  98.70   Male 
 174.01  76.13   Male 
 173.02  77.87   Male 
 160.11  59.77   Male 
 174.59  86.24   Male 
 182.97  95.21   Male 
 176.30  81.96   Male 
 180.21  88.10   Male 
 180.38  87.47   Male 
 185.69  93.80   Male 
 175.75  82.73   Male 
 177.53  88.92   Male 
 180.53  89.81   Male 
 166.54  73.64   Male 
 170.76  73.33   Male 
 183.51  98.58   Male 
 176.38  79.31   Male 
 188.22  98.50   Male 
 176.76  82.37   Male 
 174.35  82.25   Male 
 187.69  94.35   Male 
 182.96  90.23   Male 
 173.95  83.74   Male 
 169.56  64.25   Male 
 176.00  81.43   Male 
 183.19  90.30   Male 
 181.15  90.32   Male 
 170.82  78.99   Male 
 166.73  70.07   Male 
 167.26  75.08   Male 
 166.61  73.60   Male 
 174.85  83.31   Male 
 163.71  66.69   Male 
 171.15  81.32   Male 
 181.27  90.65   Male 
 176.02  91.99   Male 
 178.32  80.12   Male 
 169.44  79.36   Male 
 183.98  95.57   Male 
 177.64  85.14   Male 
 174.00  87.34   Male 
 161.67  72.38   Male 
 183.54  98.35   Male 
 167.40  84.36   Male 
 188.19  97.96   Male 
 176.93  82.97   Male 
 182.53  88.33   Male 
 175.29  82.85   Male 
 174.15  79.38   Male 
 178.39  94.06   Male 
 167.12  79.78   Male 
 168.39  79.93   Male 
 172.21  83.77   Male 
 173.26  88.92   Male 
 184.89  95.15   Male 
 174.55  86.22   Male 
 170.29  82.87   Male 
 179.76  89.49   Male 
 171.51  78.40   Male 
 185.32  94.10   Male 
 169.05  77.76   Male 
 163.57  65.94   Male 
 177.79  90.17   Male 
 175.81  89.50   Male 
 181.49  88.68   Male 
 182.72  98.67   Male 
 175.25  87.31   Male 
 165.19  74.37   Male 
 177.88  88.90   Male 
 173.49  82.16   Male 
 185.71  95.88   Male 
 179.64  89.51   Male 
 174.88  86.07   Male 
 167.48  81.86   Male 
 181.68  93.67   Male 
 184.54  101.56  Male 
 171.52  79.58   Male 
 178.36  92.51   Male 
 185.99  98.03   Male 
 177.00  91.44   Male 
 177.15  89.64   Male 
 176.56  90.23   Male 
 177.32  89.17   Male 
 158.84  72.40   Male 
 181.79  90.95   Male 
 178.97  90.33   Male 
 173.19  83.49   Male 
 178.20  84.02   Male 
 176.97  92.08   Male 
 173.70  80.87   Male 
 157.42  62.43   Male 
 170.45  84.75   Male 
 165.36  72.16   Male 
 174.22  88.97   Male 
 168.59  75.70   Male 
 172.99  85.00   Male 
 170.66  76.51   Male 
 164.36  83.64   Male 
 174.58  84.80   Male 
 173.00  80.93   Male 
 192.25  101.40  Male 
 166.78  77.52   Male 
 179.64  89.85   Male 
 171.59  80.84   Male 
 196.97  109.77  Male 
 172.76  84.40   Male 
 179.74  89.24   Male 
 172.41  69.34   Male 
 172.90  76.79   Male 
 173.90  82.60   Male 
 173.07  84.84   Male 
 179.91  92.83   Male 
 185.84  105.56  Male 
 164.46  80.25   Male 
 164.54  71.73   Male 
 176.14  84.20   Male 
 173.85  83.36   Male 
 175.98  93.57   Male 
 183.73  95.68   Male 
 169.54  70.79   Male 
 171.51  81.20   Male 
 175.49  89.22   Male 
 171.34  87.45   Male 
 178.75  81.35   Male 
 178.64  95.05   Male 
 174.27  91.51   Male 
 180.36  87.44   Male 
 180.20  86.51   Male 
 172.11  81.10   Male 
 182.38  99.95   Male 
 185.27  90.29   Male 
 181.28  93.07   Male 
 185.05  90.62   Male 
 167.02  76.04   Male 
 174.66  84.32   Male 
 174.41  93.66   Male 
 171.54  80.30   Male 
 182.81  96.14   Male 
 167.31  79.90   Male 
 169.95  88.62   Male 
 179.15  80.27   Male 
 171.16  77.58   Male 
 179.10  93.30   Male 
 183.97  94.40   Male 
 179.18  89.36   Male 
 178.30  88.30   Male 
 180.83  93.51   Male 
 161.49  71.12   Male 
 172.31  76.85   Male 
 170.20  76.61   Male 
 166.36  79.56   Male 
 166.45  80.55   Male 
 174.75  84.74   Male 
 180.06  82.67   Male 
 168.47  71.02   Male 
 163.17  77.03   Male 
 167.59  78.86   Male 
 167.73  78.07   Male 
 179.97  100.25  Male 
 175.20  86.24   Male 
 175.07  86.65   Male 
 162.22  73.35   Male 
 173.93  80.16   Male 
 183.23  97.30   Male 
 185.31  97.28   Male 
 172.44  76.56   Male 
 172.01  79.65   Male 
 173.95  92.07   Male 
 177.52  92.24   Male 
 171.85  87.13   Male 
 181.46  82.62   Male 
 186.13  102.13  Male 
 152.06  53.43   Male 
 179.93  97.94   Male 
 165.10  67.70   Male 
 175.34  85.38   Male 
 177.70  90.62   Male 
 170.60  73.83   Male 
 184.82  102.83  Male 
 174.08  84.67   Male 
 168.08  68.03   Male 
 175.68  85.78   Male 
 176.15  83.59   Male 
 177.31  94.53   Male 
 171.27  78.06   Male 
 187.02  96.37   Male 
 174.06  88.03   Male 
 169.36  76.76   Male 
 176.23  90.96   Male 
 175.42  78.02   Male 
 180.98  95.00   Male 
 179.33  98.19   Male 
 167.34  71.41   Male 
 168.99  76.30   Male 
 175.48  88.27   Male 
 185.01  100.26  Male 
 175.65  91.61   Male 
 172.53  78.62   Male 
 172.47  83.47   Male 
 163.79  72.87   Male 
 170.18  83.37   Male 
 173.96  83.45   Male 
 170.63  81.38   Male 
 182.66  82.84   Male 
 177.35  86.08   Male 
 177.21  90.55   Male 
 169.06  69.56   Male 
 173.69  86.39   Male 
 182.11  96.38   Male 
 172.46  84.53   Male 
 169.66  74.95   Male 
 172.49  78.87   Male 
 179.43  81.94   Male 
 157.06  65.04   Male 
 174.59  82.52   Male 
 171.72  81.36   Male 
 177.62  90.58   Male 
 171.22  81.10   Male 
 171.36  82.03   Male 
 174.83  88.51   Male 
 173.71  81.97   Male 
 181.18  95.54   Male 
 178.39  83.46   Male 
 170.94  79.52   Male 
 179.31  89.49   Male 
 177.40  85.49   Male 
 165.38  83.38   Male 
 187.21  105.08  Male 
 176.04  88.52   Male 
 172.48  78.95   Male 
 183.79  96.73   Male 
 175.08  85.17   Male 
 180.03  94.89   Male 
 164.18  73.65   Male 
 175.42  79.98   Male 
 171.92  80.98   Male 
 194.90  109.61  Male 
 172.42  82.11   Male 
 160.40  70.20   Male 
 173.52  79.47   Male 
 181.68  87.11   Male 
 174.02  79.56   Male 
 169.20  74.99   Male 
 172.89  84.82   Male 
 178.53  92.30   Male 
 172.52  80.28   Male 
 181.49  90.36   Male 
 172.95  78.83   Male 
 175.63  83.67   Male 
 177.38  89.05   Male 
 182.31  86.00   Male 
 172.49  90.47   Male 
 168.51  75.33   Male 
 175.78  84.53   Male 
 172.15  81.53   Male 
 181.06  95.98   Male 
 191.34  109.04  Male 
 173.16  79.31   Male 
 169.55  79.86   Male 
 174.09  86.23   Male 
 169.47  76.95   Male 
 184.02  96.71   Male 
 165.71  69.04   Male 
 170.51  70.53   Male 
 165.40  69.45   Male 
 161.93  70.14   Male 
 166.25  79.32   Male 
 170.15  72.64   Male 
 170.97  88.44   Male 
 165.10  71.46   Male 
 171.96  83.90   Male 
 170.86  81.01   Male 
 173.26  79.32   Male 
 170.75  80.06   Male 
 177.88  94.45   Male 
 173.44  84.14   Male 
 173.71  82.40   Male 
 182.70  97.53   Male 
 175.59  76.11   Male 
 177.44  91.98   Male 
 174.10  81.79   Male 
 174.90  80.11   Male 
 186.94  104.11  Male 
 173.56  88.83   Male 
 173.39  83.03   Male 
 181.44  89.06   Male 
 181.05  87.38   Male 
 170.62  76.27   Male 
 173.79  80.80   Male 
 176.45  91.90   Male 
 176.20  79.79   Male 
 165.30  74.23   Male 
 178.61  86.19   Male 
 178.10  87.33   Male 
 174.40  82.70   Male 
 173.82  75.34   Male 
 180.82  91.96   Male 
 172.70  81.36   Male 
 165.97  79.03   Male 
 175.06  86.13   Male 
 176.78  84.76   Male 
 181.99  95.80   Male 
 168.48  79.68   Male 
 171.79  89.17   Male 
 169.90  82.34   Male 
 171.43  77.83   Male 
 173.96  78.25   Male 
 189.68  99.25   Male 
 163.37  71.56   Male 
 174.25  87.06   Male 
 184.15  96.59   Male 
 184.29  100.84  Male 
 163.62  71.70   Male 
 182.09  91.98   Male 
 177.01  80.72   Male 
 173.25  83.46   Male 
 177.92  81.51   Male 
 179.46  83.62   Male 
 170.87  86.31   Male 
 164.58  69.67   Male 
 179.12  91.82   Male 
 175.01  87.00   Male 
 180.92  82.91   Male 
 179.55  84.71   Male 
 172.60  77.65   Male 
 187.76  95.77   Male 
 168.11  81.68   Male 
 165.90  85.91   Male 
 178.16  79.45   Male 
 148.35  55.03   Male 
 184.02  91.57   Male 
 171.44  74.94   Male 
 170.18  75.10   Male 
 172.99  84.77   Male 
 173.37  81.15   Male 
 174.26  76.89   Male 
 183.18  93.19   Male 
 170.78  79.78   Male 
 184.64  92.27   Male 
 160.47  63.10   Male 
 169.09  86.10   Male 
 185.17  100.91  Male 
 189.30  102.29  Male 
 176.35  76.90   Male 
 184.87  91.46   Male 
 178.55  87.07   Male 
 183.42  85.69   Male 
 178.78  82.09   Male 
 181.80  97.64   Male 
 171.61  76.44   Male 
 171.48  84.49   Male 
 185.10  86.32   Male 
 171.84  74.88   Male 
 156.89  66.39   Male 
 175.67  81.55   Male 
 166.78  68.77   Male 
 167.27  72.61   Male 
 177.21  84.50   Male 
 170.21  75.57   Male 
 171.88  87.67   Male 
 190.44  97.28   Male 
 186.70  85.66   Male 
 166.81  77.13   Male 
 170.60  82.85   Male 
 178.76  87.96   Male 
 179.83  89.97   Male 
 180.90  92.68   Male 
 169.55  74.24   Male 
 176.17  84.03   Male 
 160.04  61.51   Male 
 170.38  82.79   Male 
 180.77  96.81   Male 
 169.32  78.01   Male 
 174.00  88.46   Male 
 178.05  82.52   Male 
 176.78  94.76   Male 
 179.57  87.09   Male 
 180.87  92.63   Male 
 189.61  96.74   Male 
 183.38  90.47   Male 
 168.59  79.68   Male 
 167.20  87.47   Male 
 171.92  87.14   Male 
 180.90  95.45   Male 
 185.68  97.22   Male 
 173.16  81.21   Male 
 172.43  82.64   Male 
 169.64  84.49   Male 
 167.49  82.12   Male 
 166.09  75.08   Male 
 178.55  83.37   Male 
 169.58  76.22   Male 
 171.23  83.37   Male 
 175.32  90.08   Male 
 169.50  78.98   Male 
 165.33  72.78   Male 
 184.72  102.49  Male 
 179.16  92.41   Male 
 173.93  83.16   Male 
 172.54  81.16   Male 
 181.72  96.35   Male 
 177.89  87.88   Male 
 171.56  84.97   Male 
 180.16  85.58   Male 
 184.14  102.21  Male 
 177.72  92.19   Male 
 168.73  79.92   Male 
 178.86  86.31   Male 
 181.32  90.17   Male 
 158.57  69.32   Male 
 183.33  85.55   Male 
 172.29  78.36   Male 
 178.91  88.97   Male 
 173.78  85.31   Male 
 181.57  95.20   Male 
 183.27  89.13   Male 
 175.03  83.93   Male 
 167.70  75.91   Male 
 188.49  92.86   Male 
 164.05  71.45   Male 
 182.55  99.41   Male 
 162.45  62.85   Male 
 166.42  75.47   Male 
 182.81  93.36   Male 
 171.11  76.16   Male 
 168.72  76.83   Male 
 181.83  87.97   Male 
 184.81  99.56   Male 
 174.78  84.77   Male 
 173.68  81.47   Male 
 179.01  87.82   Male 
 177.90  90.27   Male 
 178.25  89.96   Male 
 184.99  93.73   Male 
 168.70  80.58   Male 
 187.46  99.31   Male 
 163.26  72.44   Male 
 169.48  82.63   Male 
 178.85  87.38   Male 
 166.11  66.28   Male 
 173.27  83.06   Male 
 174.03  76.71   Male 
 169.34  81.85   Male 
 187.16  96.85   Male 
 178.75  87.11   Male 
 172.34  82.41   Male 
 179.21  93.42   Male 
 169.71  84.50   Male 
 188.51  101.06  Male 
 171.89  78.82   Male 
 170.90  78.31   Male 
 184.44  93.14   Male 
 166.05  78.43   Male 
 183.31  92.96   Male 
 172.93  88.05   Male 
 168.00  77.50   Male 
 172.44  77.52   Male 
 173.05  88.40   Male 
 162.03  66.73   Male 
 170.36  74.74   Male 
 176.25  88.09   Male 
 176.73  82.94   Male 
 184.30  95.63   Male 
 172.74  77.65   Male 
 174.13  78.10   Male 
 171.80  88.36   Male 
 167.81  75.96   Male 
 173.70  81.47   Male 
 176.82  85.65   Male 
 177.27  87.27   Male 
 179.71  96.44   Male 
 179.10  79.31   Male 
 185.38  101.76  Male 
 170.22  80.03   Male 
 178.71  83.17   Male 
 166.81  82.36   Male 
 163.92  69.65   Male 
 162.21  70.33   Male 
 179.86  92.51   Male 
 172.23  81.60   Male 
 171.74  84.16   Male 
 172.47  78.64   Male 
 184.60  98.27   Male 
 165.75  65.91   Male 
 171.48  80.46   Male 
 174.59  76.94   Male 
 178.73  91.87   Male 
 182.98  90.33   Male 
 170.17  75.54   Male 
 181.69  90.69   Male 
 176.99  85.07   Male 
 168.12  77.29   Male 
 169.73  78.74   Male 
 167.26  76.92   Male 
 187.98  99.73   Male 
 168.61  78.34   Male 
 177.36  88.88   Male 
 178.17  88.36   Male 
 182.14  93.26   Male 
 171.53  76.02   Male 
 167.66  75.74   Male 
 171.31  74.95   Male 
 175.09  82.70   Male 
 168.99  85.88   Male 
 180.77  88.59   Male 
 175.04  82.01   Male 
 166.16  72.91   Male 
 178.91  90.80   Male 
 181.02  85.85   Male 
 173.63  79.00   Male 
 186.28  98.44   Male 
 183.64  96.70   Male 
 188.07  99.47   Male 
 173.49  87.85   Male 
 165.46  77.83   Male 
 153.96  70.96   Male 
 175.20  87.13   Male 
 176.49  85.65   Male 
 165.10  73.03   Male 
 178.34  89.57   Male 
 165.08  63.00   Male 
 181.98  86.20   Male 
 184.45  101.98  Male 
 180.46  86.75   Male 
 184.72  99.21   Male 
 175.56  80.12   Male 
 175.19  82.68   Male 
 181.69  92.44   Male 
 165.93  77.90   Male 
 185.66  87.96   Male 
 174.90  80.33   Male 
 175.19  72.24   Male 
 170.22  90.34   Male 
 181.76  84.31   Male 
 178.69  90.21   Male 
 149.63  46.30  Female
 165.68  64.08  Female
 160.96  59.43  Female
 163.78  58.13  Female
 156.95  58.86  Female
 167.56  71.11  Female
 159.64  52.14  Female
 166.76  74.87  Female
 157.20  50.65  Female
 161.74  47.23  Female
 172.98  75.54  Female
 156.97  48.18  Female
 160.96  58.10  Female
 149.60  46.11  Female
 148.43  44.53  Female
 154.46  57.56  Female
 178.13  68.60  Female
 158.13  52.52  Female
 156.81  48.92  Female
 160.17  66.03  Female
 158.21  63.28  Female
 157.04  55.68  Female
 168.52  71.37  Female
 165.91  65.78  Female
 167.90  67.41  Female
 163.90  60.17  Female
 143.63  38.49  Female
 159.36  62.83  Female
 156.43  62.32  Female
 157.54  56.51  Female
 165.89  63.61  Female
 155.46  49.11  Female
 170.24  68.13  Female
 152.94  53.99  Female
 162.41  63.26  Female
 160.93  56.97  Female
 161.76  59.99  Female
 153.13  59.16  Female
 161.05  58.43  Female
 154.00  49.76  Female
 171.13  66.22  Female
 169.86  72.04  Female
 152.52  51.97  Female
 162.95  60.38  Female
 161.19  58.48  Female
 170.80  69.87  Female
 168.18  63.04  Female
 164.32  62.89  Female
 168.15  81.95  Female
 167.27  67.63  Female
 165.23  65.79  Female
 163.77  65.60  Female
 158.85  63.26  Female
 156.45  58.95  Female
 154.81  53.25  Female
 161.43  62.35  Female
 158.11  62.76  Female
 168.12  64.07  Female
 158.87  56.11  Female
 169.24  66.03  Female
 151.41  49.80  Female
 163.81  72.32  Female
 164.94  69.12  Female
 155.90  64.14  Female
 167.82  67.01  Female
 162.34  59.64  Female
 176.83  71.21  Female
 170.64  71.18  Female
 161.03  65.23  Female
 155.48  44.77  Female
 151.56  57.30  Female
 162.79  60.87  Female
 153.87  53.62  Female
 157.77  65.91  Female
 142.65  41.19  Female
 171.32  77.47  Female
 165.27  70.82  Female
 166.44  63.03  Female
 160.40  56.32  Female
 149.54  46.68  Female
 167.69  64.24  Female
 156.27  60.56  Female
 161.50  60.40  Female
 151.86  53.02  Female
 170.56  63.29  Female
 158.30  57.66  Female
 165.48  61.07  Female
 179.40  77.16  Female
 171.16  74.78  Female
 173.05  80.38  Female
 161.26  56.26  Female
 155.35  48.63  Female
 179.60  73.18  Female
 165.63  62.45  Female
 155.85  55.97  Female
 157.66  64.70  Female
 166.13  65.32  Female
 157.03  50.79  Female
 159.89  56.09  Female
 163.48  60.40  Female
 162.66  66.78  Female
 177.26  75.94  Female
 159.57  57.51  Female
 182.86  80.44  Female
 157.46  60.96  Female
 167.14  63.26  Female
 152.48  47.39  Female
 163.83  66.27  Female
 157.61  54.36  Female
 164.00  62.37  Female
 153.68  52.78  Female
 155.48  58.17  Female
 167.08  66.60  Female
 154.11  52.52  Female
 164.57  56.31  Female
 160.01  59.41  Female
 162.08  64.59  Female
 158.19  60.43  Female
 156.75  48.99  Female
 164.65  64.72  Female
 166.46  66.27  Female
 155.80  57.75  Female
 145.04  42.41  Female
 143.37  43.83  Female
 154.47  59.94  Female
 156.12  62.27  Female
 157.29  57.34  Female
 169.33  69.82  Female
 165.31  64.00  Female
 161.27  72.81  Female
 164.06  63.57  Female
 155.00  60.86  Female
 158.11  53.17  Female
 165.25  63.94  Female
 160.58  64.84  Female
 160.60  59.52  Female
 160.73  61.15  Female
 167.77  63.00  Female
 160.12  57.63  Female
 159.08  55.20  Female
 156.64  50.62  Female
 161.15  57.37  Female
 157.66  55.31  Female
 172.74  73.09  Female
 169.00  74.18  Female
 158.88  53.92  Female
 165.56  60.55  Female
 165.68  55.86  Female
 162.45  55.28  Female
 162.12  67.74  Female
 162.79  59.40  Female
 151.50  52.86  Female
 163.32  63.54  Female
 168.04  65.17  Female
 150.09  58.63  Female
 162.46  63.84  Female
 158.51  54.56  Female
 166.27  64.35  Female
 165.05  71.58  Female
 157.02  55.15  Female
 162.12  69.77  Female
 163.25  60.83  Female
 147.22  50.90  Female
 148.84  47.53  Female
 158.57  57.94  Female
 155.49  54.09  Female
 156.73  50.31  Female
 171.22  72.44  Female
 160.13  55.37  Female
 162.35  61.54  Female
 168.30  62.97  Female
 154.86  51.61  Female
 158.45  56.85  Female
 167.01  72.69  Female
 168.28  68.07  Female
 167.52  74.19  Female
 157.55  46.84  Female
 156.26  57.77  Female
 165.46  64.21  Female
 165.80  61.91  Female
 145.90  47.39  Female
 164.00  58.86  Female
 145.58  43.15  Female
 157.07  50.07  Female
 161.59  55.60  Female
 163.79  68.21  Female
 167.93  72.09  Female
 156.64  51.22  Female
 160.81  65.31  Female
 154.55  61.66  Female
 153.54  53.36  Female
 149.51  41.15  Female
 169.07  71.13  Female
 168.52  71.78  Female
 159.25  60.95  Female
 160.31  56.61  Female
 156.83  50.78  Female
 156.54  50.42  Female
 156.28  56.64  Female
 163.16  59.06  Female
 156.87  59.42  Female
 164.67  67.57  Female
 169.57  68.43  Female
 170.66  80.01  Female
 159.91  68.29  Female
 163.26  55.92  Female
 154.38  50.29  Female
 154.00  59.41  Female
 149.93  50.72  Female
 160.80  60.92  Female
 156.51  51.32  Female
 155.44  52.57  Female
 160.58  63.68  Female
 157.43  54.38  Female
 144.24  38.09  Female
 159.53  52.94  Female
 149.23  44.32  Female
 155.54  50.57  Female
 160.83  54.11  Female
 169.95  68.76  Female
 173.42  80.31  Female
 148.97  45.46  Female
 162.72  64.79  Female
 163.81  64.28  Female
 163.37  61.73  Female
 169.01  73.48  Female
 159.19  66.90  Female
 163.36  61.29  Female
 147.48  51.27  Female
 149.67  47.77  Female
 168.29  67.50  Female
 166.79  59.56  Female
 155.83  54.65  Female
 164.05  66.75  Female
 166.28  68.24  Female
 160.06  58.59  Female
 164.73  63.60  Female
 160.48  65.62  Female
 157.55  59.57  Female
 164.52  63.05  Female
 156.10  54.22  Female
 165.79  65.87  Female
 163.56  60.46  Female
 159.00  54.03  Female
 162.18  67.92  Female
 165.85  68.14  Female
 165.43  67.02  Female
 163.81  71.25  Female
 158.64  56.43  Female
 171.20  69.96  Female
 178.80  83.75  Female
 156.95  53.59  Female
 165.95  67.90  Female
 173.16  65.68  Female
 163.75  65.15  Female
 161.55  59.43  Female
 165.25  65.65  Female
 155.26  53.24  Female
 164.28  59.49  Female
 166.80  71.68  Female
 166.70  59.02  Female
 159.54  58.88  Female
 156.85  51.21  Female
 161.23  57.67  Female
 154.67  58.10  Female
 159.85  60.14  Female
 165.00  70.18  Female
 174.00  70.62  Female
 173.94  82.05  Female
 167.92  79.98  Female
 155.20  60.40  Female
 158.75  58.31  Female
 162.53  66.33  Female
 166.38  68.16  Female
 156.13  58.39  Female
 160.80  58.38  Female
 160.05  58.12  Female
 169.34  65.92  Female
 151.20  52.04  Female
 149.83  45.69  Female
 162.47  59.23  Female
 156.62  47.32  Female
 167.32  66.65  Female
 178.91  74.02  Female
 159.12  53.27  Female
 159.93  58.97  Female
 162.36  61.53  Female
 171.22  71.59  Female
 162.74  69.60  Female
 154.58  50.83  Female
 158.79  58.35  Female
 161.54  58.98  Female
 154.86  52.26  Female
 160.49  60.31  Female
 170.56  75.52  Female
 154.45  53.14  Female
 166.53  70.41  Female
 174.20  75.20  Female
 170.15  70.44  Female
 150.63  56.54  Female
 145.79  48.34  Female
 160.78  55.31  Female
 162.38  60.96  Female
 168.64  73.61  Female
 166.07  64.80  Female
 156.10  49.53  Female
 157.66  54.10  Female
 154.72  59.73  Female
 170.29  63.49  Female
 148.45  41.00  Female
 158.05  60.71  Female
 154.22  54.68  Female
 161.46  69.91  Female
 157.97  51.22  Female
 151.83  54.76  Female
 156.53  56.07  Female
 158.56  57.88  Female
 153.02  59.71  Female
 155.19  53.15  Female
 162.06  66.24  Female
 152.71  50.01  Female
 157.86  53.34  Female
 154.55  48.73  Female
 154.47  49.95  Female
 169.27  60.32  Female
 162.49  67.76  Female
 157.76  62.07  Female
 164.14  61.05  Female
 165.70  58.25  Female
 159.96  62.35  Female
 164.39  65.23  Female
 157.46  56.36  Female
 160.11  56.90  Female
 156.77  48.63  Female
 168.24  67.76  Female
 164.97  70.36  Female
 172.73  64.53  Female
 161.46  60.82  Female
 167.40  57.27  Female
 156.42  57.91  Female
 154.56  49.41  Female
 156.14  52.01  Female
 160.62  59.94  Female
 172.58  73.54  Female
 163.48  70.55  Female
 140.55  40.08  Female
 156.43  53.28  Female
 170.43  72.88  Female
 168.84  73.19  Female
 165.23  58.07  Female
 155.39  55.02  Female
 167.49  71.21  Female
 157.98  56.31  Female
 170.02  70.27  Female
 156.04  57.98  Female
 160.01  63.98  Female
 159.34  57.31  Female
 157.90  54.11  Female
 159.83  54.51  Female
 158.64  62.75  Female
 141.40  31.28  Female
 154.84  56.63  Female
 166.30  65.48  Female
 154.67  61.09  Female
 151.90  46.33  Female
 163.69  68.72  Female
 175.28  72.15  Female
 169.30  71.09  Female
 163.39  61.11  Female
 162.01  69.19  Female
 169.05  70.02  Female
 166.54  75.72  Female
 172.22  73.70  Female
 173.53  68.27  Female
 171.35  75.22  Female
 156.10  46.17  Female
 152.33  50.44  Female
 159.48  48.84  Female
 157.66  55.62  Female
 147.02  50.22  Female
 150.47  50.42  Female
 154.55  52.13  Female
 151.80  51.13  Female
 161.76  60.89  Female
 159.10  54.33  Female
 165.42  64.22  Female
 146.99  42.42  Female
 177.57  73.68  Female
 159.67  61.46  Female
 151.47  49.56  Female
 163.39  71.11  Female
 159.45  65.72  Female
 161.65  53.60  Female
 177.36  77.77  Female
 152.81  42.74  Female
 158.20  59.91  Female
 163.39  61.60  Female
 158.80  58.63  Female
 159.75  59.47  Female
 158.49  57.61  Female
 152.71  51.43  Female
 157.71  56.10  Female
 163.21  64.63  Female
 168.53  59.54  Female
 164.45  57.04  Female
 163.59  64.47  Female
 176.08  71.28  Female
 157.13  57.60  Female
 163.98  60.86  Female
 169.73  75.27  Female
